"id_vente","date_vente","magasin_code","magasin_nom","categorie_produit","produit_nom","mode_paiement","quantite","prix_unitaire","cout_unitaire","remise_pct","client_type","vendeur_id"
7315,"13 septembre 2024","MAT","Kawa Market – Matete","EPICERIE","Haricots 1kg","CASH",8,"5.64","3.90",0,"","V009"
7316,"2024-07-25","KIN","Kawa Market – Kintambo","HYGIENE","Dentifrice 100ml","Momo",10,"1.35","0.98",5,"","V031"
7317,"13/03/2024","NGA","Kawa Market – Ngaliema","CAFÉ & THÉ","Thé noir sachets","Momo",2,"5.72","4.02",5,"Corporate","V027"
7318,"2 juin 2024","LIM","Kawa Market – Limete","FRAIS","Yaourt 125g","Cash",6,"1.76","1.09",0,"Particulier","V033"
7319,"2024-06-28","GOM","Kawa Market – Gombe","CAFÉ & THÉ","Thé noir sachets","Carte",4,"6.04","3.59",0,"Corporate","V020"
7320,"2024-12-07","NGA","Kawa Market – Ngaliema","HYGIENE","Dentifrice 100ml","Carte bancaire",5,"2.96","1.87",0,"Particulier","V022"
7321,"03/01/2024","KIN","Kawa Market – Kintambo","FRAIS","Fromage local 200g","Mobile Money",7,"1.05","0.71",0,"Particulier","V038"
7322,"19/08/2024","LIM","Kawa Market – Limete","CAFÉ & THÉ","Café moulu 500g","Mobile Money",5,"5.49","3.93",10,"Corporate","V010"
7323,"2024-07-26","NGA","Kawa Market – Ngaliema","CAFÉ & THÉ","Café moulu 500g","cash",6,"6.67","5.19",0,"Particulier","V036"
7324,"4 août 2024","MAT","Kawa Market – Matete","AUTRES","Sac réutilisable","Carte",8,"0.80","0.58",10,"","V005"
7325,"16/09/2024","MAS","Kawa Market – Masina","FRAIS","Fromage local 200g","Mobile Money",11,"1.43","1.13",NULL,"Particulier","V022"
7326,"2024-03-21","KIN","Kawa Market – Kintambo","BOISSONS","Soda 50cl","Momo",5,"0.51","0.35",0,"Particulier","V031"
7327,"02/01/2024","KIN","Kawa Market – Kintambo","CAFÉ & THÉ","Café Arabica 250g","Carte bancaire",10,"6.61","3.85",10,"","V032"
7328,"11/09/2024","MAS","Kawa Market – Masina","AUTRES","Sac réutilisable","cash",8,"1.59","1.26",0,"","V019"
7329,"27 février 2024","MAT","Kawa Market – Matete","BOISSONS","Eau 1,5L","mobile money",2,"1.24","0.88",0,"","V023"
7330,"15 septembre 2024","NGA","Kawa Market – Ngaliema","CAFÉ & THÉ","Café Arabica 250g","CASH",12,"7.03","5.40",0,"Particulier","V040"
7331,"13 décembre 2024","MAS","Kawa Market – Masina","HYGIENE","Papier hygiénique 4 rouleaux","Mobile Money",11,"1.75","1.06",0,"","V012"
7332,"09/01/2024","NGA","Kawa Market – Ngaliema","HYGIENE","Savon de toilette","carte",7,"3.82","2.58",0,"Particulier","V014"
7333,"8 août 2024","LIM","Kawa Market – Limete","CAFÉ & THÉ","Café moulu 500g","CASH",11,"6.36","4.07",0,"Corporate","V003"
7334,"26/11/2024","MAS","Kawa Market – Masina","EPICERIE","Sucre 1kg","Momo",6,"3.35","1.92",0,"Particulier","V035"
7335,"22/04/2024","LIM","Kawa Market – Limete","AUTRES","Sac réutilisable","Momo",7,"0.69","0.40",0,"","V035"
7336,"19 octobre 2024","LIM","Kawa Market – Limete","BOISSONS","Jus naturel 1L","cash",7,"1.31","0.95",5,"","V012"
7337,"2024-11-17","GOM","Kawa Market – Gombe","FRAIS","Fromage local 200g","Mobile Money",6,"2.66","1.38",0,"Corporate","V031"
7338,"2024-06-17","MAS","Kawa Market – Masina","BOISSONS","Eau 1,5L","CASH",10,"0.95","0.58",5,"Particulier","V020"
7339,"11 octobre 2024","MAT","Kawa Market – Matete","FRAIS","Fromage local 200g","Carte bancaire",11,"1.51","1.18",10,"","V006"
7341,"9 avril 2024","NGA","Kawa Market – Ngaliema","CAFÉ & THÉ","Café moulu 500g","CASH",3,"4.37","3.33",NULL,"Particulier","V012"
7342,"17/03/2024","MAS","Kawa Market – Masina","BOISSONS","Soda 50cl","carte",10,"0.74","0.52",0,"Corporate","V019"
7343,"29/01/2024","LIM","Kawa Market – Limete","HYGIENE","Papier hygiénique 4 rouleaux","CASH",9,"2.59","1.41",NULL,"","V010"
7344,"4 avril 2024","KIN","Kawa Market – Kintambo","FRAIS","Lait frais 1L","carte",10,"2.78","2.00",10,"Particulier","V014"
7345,"2024-07-18","MAT","Kawa Market – Matete","CAFÉ & THÉ","Thé citron 25 sachets","Carte",4,"4.15","2.37",5,"Corporate","V016"
7346,"11 février 2024","KIN","Kawa Market – Kintambo","BOISSONS","Boisson énergisante 33cl","CASH",11,"1.29","0.94",NULL,"Particulier","V015"
7347,"2 novembre 2024","MAT","Kawa Market – Matete","EPICERIE","Huile végétale 1L","carte",8,"5.30","3.36",10,"Particulier","V003"
7348,"2024-07-31","MAT","Kawa Market – Matete","CAFÉ & THÉ","Café Arabica 250g","carte",9,"5.85","3.73",0,"","V027"
7349,"17 août 2024","NGA","Kawa Market – Ngaliema","HYGIENE","Papier hygiénique 4 rouleaux","carte",6,"2.26","1.48",0,"","V037"
7350,"17 mai 2024","MAS","Kawa Market – Masina","AUTRES","Sac réutilisable","Momo",1,"2.49","1.57",0,"","V031"
7351,"31 juillet 2024","GOM","Kawa Market – Gombe","AUTRES","Pile AA (pack 4)","Carte",12,"2.54","1.98",0,"Corporate","V030"
7352,"30 janvier 2024","NGA","Kawa Market – Ngaliema","EPICERIE","Sucre 1kg","Carte",11,"4.11","2.21",5,"Corporate","V032"
7353,"28/10/2024","GOM","Kawa Market – Gombe","CAFÉ & THÉ","Thé noir sachets","mobile money",7,"7.82","5.19",0,"","V005"
7354,"2024-08-29","MAT","Kawa Market – Matete","FRAIS","Fromage local 200g","carte",10,"0.63","0.50",5,"Corporate","V009"
7355,"1 mai 2024","MAT","Kawa Market – Matete","HYGIENE","Savon de toilette","cash",2,"3.40","2.03",0,"Corporate","V016"
7356,"2024-07-13","MAS","Kawa Market – Masina","BOISSONS","Soda 50cl","Mobile Money",5,"0.92","0.68",0,"Corporate","V036"
7357,"29/10/2024","MAS","Kawa Market – Masina","FRAIS","Lait frais 1L","cash",5,"2.50","1.75",0,"","V025"
7358,"08/06/2024","LIM","Kawa Market – Limete","BOISSONS","Boisson énergisante 33cl","carte",1,"0.67","0.37",0,"","V022"
7359,"18 octobre 2024","MAS","Kawa Market – Masina","BOISSONS","Jus naturel 1L","carte",7,"0.93","0.74",NULL,"Corporate","V018"
7360,"7 mars 2024","LIM","Kawa Market – Limete","FRAIS","Lait frais 1L","Momo",5,"1.83","1.45",5,"","V003"
7361,"13/05/2024","MAS","Kawa Market – Masina","FRAIS","Lait frais 1L","carte",6,"2.24","1.33",5,"","V007"
7362,"28 juin 2024","GOM","Kawa Market – Gombe","CAFÉ & THÉ","Thé noir sachets","cash",6,"7.07","4.37",0,"","V027"
7363,"21/11/2024","KIN","Kawa Market – Kintambo","BOISSONS","Jus naturel 1L","Momo",10,"0.89","0.53",10,"Particulier","V010"
7364,"2024-11-05","MAT","Kawa Market – Matete","EPICERIE","Riz 5kg","Cash",8,"8.01","4.18",5,"","V027"
7365,"06/05/2024","KIN","Kawa Market – Kintambo","FRAIS","Lait frais 1L","mobile money",11,"2.89","1.60",10,"","V005"
7366,"2024-06-24","LIM","Kawa Market – Limete","BOISSONS","Soda 50cl","carte",8,"0.73","0.50",0,"Corporate","V031"
7367,"27/04/2024","NGA","Kawa Market – Ngaliema","FRAIS","Yaourt 125g","Carte",6,"2.85","2.04",10,"","V017"
7368,"24/10/2024","MAS","Kawa Market – Masina","EPICERIE","Riz 5kg","CASH",5,"7.92","5.05",NULL,"Particulier","V033"
7369,"2024-05-07","LIM","Kawa Market – Limete","BOISSONS","Boisson énergisante 33cl","Carte",1,"0.74","0.52",0,"Particulier","V009"
7370,"2024-10-24","MAS","Kawa Market – Masina","HYGIENE","Papier hygiénique 4 rouleaux","Carte",2,"2.67","1.42",0,"Particulier","V007"
7371,"09/08/2024","MAT","Kawa Market – Matete","AUTRES","Pile AA (pack 4)","Mobile Money",8,"0.96","0.68",0,"","V004"
7372,"2024-11-06","NGA","Kawa Market – Ngaliema","HYGIENE","Savon de toilette","Cash",3,"3.89","2.48",0,"","V007"
7373,"2024-09-25","LIM","Kawa Market – Limete","BOISSONS","Boisson énergisante 33cl","Mobile Money",7,"0.88","0.57",10,"Corporate","V006"
7374,"2024-06-19","GOM","Kawa Market – Gombe","FRAIS","Yaourt 125g","Cash",4,"0.45","0.23",0,"","V037"
7375,"17/06/2024","MAS","Kawa Market – Masina","EPICERIE","Sucre 1kg","Carte",4,"7.52","4.67",NULL,"Corporate","V005"
7376,"2024-06-10","KIN","Kawa Market – Kintambo","HYGIENE","Dentifrice 100ml","CASH",1,"3.56","2.77",0,"Particulier","V029"
7377,"2024-02-25","KIN","Kawa Market – Kintambo","BOISSONS","Boisson énergisante 33cl","Momo",11,"1.69","1.32",10,"Particulier","V014"
7378,"01/02/2024","MAT","Kawa Market – Matete","HYGIENE","Savon de toilette","Momo",7,"3.72","2.76",5,"Particulier","V007"
7379,"18/08/2024","LIM","Kawa Market – Limete","CAFÉ & THÉ","Café Arabica 250g","mobile money",10,"5.87","4.41",10,"","V033"
7380,"02/11/2024","GOM","Kawa Market – Gombe","AUTRES","Sac réutilisable","Momo",8,"1.39","0.92",5,"","V019"
7381,"29 mars 2024","MAT","Kawa Market – Matete","HYGIENE","Papier hygiénique 4 rouleaux","carte",6,"2.12","1.43",NULL,"Corporate","V035"
7382,"22 avril 2024","GOM","Kawa Market – Gombe","EPICERIE","Riz 5kg","Momo",6,"5.45","2.88",NULL,"","V040"
7383,"12 décembre 2024","KIN","Kawa Market – Kintambo","CAFÉ & THÉ","Thé noir sachets","cash",11,"6.90","3.75",10,"","V009"
7384,"20 août 2024","MAT","Kawa Market – Matete","FRAIS","Fromage local 200g","Mobile Money",3,"2.99","1.76",0,"","V040"
7385,"2 décembre 2024","KIN","Kawa Market – Kintambo","BOISSONS","Eau 1,5L","Carte bancaire",5,"1.56","1.20",10,"Corporate","V011"
7386,"2024-07-19","MAS","Kawa Market – Masina","BOISSONS","Soda 50cl","Carte",2,"1.13","0.72",0,"Corporate","V033"
7387,"11 décembre 2024","GOM","Kawa Market – Gombe","BOISSONS","Soda 50cl","cash",12,"1.60","0.89",5,"Particulier","V030"
7388,"2024-08-18","KIN","Kawa Market – Kintambo","BOISSONS","Jus naturel 1L","Mobile Money",3,"1.31","0.75",0,"Corporate","V008"
7389,"8 juillet 2024","GOM","Kawa Market – Gombe","CAFÉ & THÉ","Thé citron 25 sachets","mobile money",4,"6.17","4.35",5,"Particulier","V009"
7390,"2024-11-12","GOM","Kawa Market – Gombe","FRAIS","Yaourt 125g","Carte",8,"1.41","0.83",0,"","V022"
7391,"20 janvier 2024","NGA","Kawa Market – Ngaliema","CAFÉ & THÉ","Thé noir sachets","mobile money",6,"7.14","3.67",0,"Corporate","V005"
7392,"2024-07-17","GOM","Kawa Market – Gombe","HYGIENE","Dentifrice 100ml","Momo",7,"1.25","0.96",0,"Particulier","V013"
7393,"2024-06-03","NGA","Kawa Market – Ngaliema","HYGIENE","Papier hygiénique 4 rouleaux","Carte",11,"2.04","1.07",5,"","V036"
7394,"24/09/2024","LIM","Kawa Market – Limete","FRAIS","Yaourt 125g","cash",12,"1.65","1.25",NULL,"","V026"
7395,"14/02/2024","MAS","Kawa Market – Masina","AUTRES","Pile AA (pack 4)","Cash",3,"2.60","1.54",5,"","V020"
7396,"02/08/2024","KIN","Kawa Market – Kintambo","FRAIS","Lait frais 1L","CASH",4,"1.13","0.74",5,"","V005"
7397,"06/01/2024","KIN","Kawa Market – Kintambo","AUTRES","Sac réutilisable","Mobile Money",3,"2.03","1.21",0,"Corporate","V027"
7398,"5 novembre 2024","KIN","Kawa Market – Kintambo","EPICERIE","Sucre 1kg","CASH",4,"2.03","1.10",NULL,"Corporate","V036"
7399,"08/10/2024","MAS","Kawa Market – Masina","FRAIS","Fromage local 200g","Carte bancaire",11,"2.84","1.52",0,"Particulier","V037"
7400,"2024-08-26","LIM","Kawa Market – Limete","AUTRES","Pile AA (pack 4)","Carte",2,"0.70","0.55",0,"","V016"
7401,"2024-05-23","NGA","Kawa Market – Ngaliema","HYGIENE","Dentifrice 100ml","Carte",3,"1.36","1.08",0,"Corporate","V011"
7402,"24/04/2024","NGA","Kawa Market – Ngaliema","BOISSONS","Jus naturel 1L","cash",1,"1.36","0.77",0,"Corporate","V029"
7403,"20/10/2024","LIM","Kawa Market – Limete","BOISSONS","Jus naturel 1L","carte",5,"1.36","0.77",0,"","V032"
7404,"2024-10-06","MAS","Kawa Market – Masina","EPICERIE","Huile végétale 1L","cash",4,"9.82","5.16",NULL,"Corporate","V032"
7405,"12 février 2024","LIM","Kawa Market – Limete","HYGIENE","Savon de toilette","CASH",4,"3.16","1.76",0,"","V034"
7406,"2024-06-19","KIN","Kawa Market – Kintambo","BOISSONS","Boisson énergisante 33cl","cash",2,"0.55","0.32",0,"","V040"
7407,"21/12/2024","LIM","Kawa Market – Limete","FRAIS","Lait frais 1L","CASH",1,"2.32","1.56",0,"","V031"
7408,"29 septembre 2024","MAT","Kawa Market – Matete","FRAIS","Yaourt 125g","carte",1,"2.56","2.04",0,"","V007"
7409,"05/05/2024","KIN","Kawa Market – Kintambo","AUTRES","Pile AA (pack 4)","Cash",11,"1.99","1.20",0,"Corporate","V023"
7410,"05/07/2024","NGA","Kawa Market – Ngaliema","EPICERIE","Huile végétale 1L","Mobile Money",9,"8.39","5.86",0,"","V014"
7411,"10 février 2024","MAT","Kawa Market – Matete","EPICERIE","Riz 5kg","Mobile Money",11,"2.87","2.01",NULL,"Corporate","V034"
7412,"14 décembre 2024","MAS","Kawa Market – Masina","BOISSONS","Eau 1,5L","Mobile Money",11,"1.24","0.82",0,"Corporate","V025"
7413,"08/04/2024","MAT","Kawa Market – Matete","BOISSONS","Soda 50cl","CASH",8,"1.84","0.94",10,"","V006"
7414,"18/02/2024","LIM","Kawa Market – Limete","BOISSONS","Boisson énergisante 33cl","cash",10,"0.72","0.38",0,"Particulier","V017"
7415,"28 juin 2024","MAT","Kawa Market – Matete","FRAIS","Fromage local 200g","Cash",12,"2.21","1.24",0,"","V002"
7416,"30 janvier 2024","GOM","Kawa Market – Gombe","HYGIENE","Dentifrice 100ml","Mobile Money",3,"1.81","1.45",0,"","V019"
7417,"2024-04-28","MAS","Kawa Market – Masina","CAFÉ & THÉ","Café Arabica 250g","Cash",2,"6.90","4.82",NULL,"Particulier","V014"
7418,"2024-03-13","NGA","Kawa Market – Ngaliema","CAFÉ & THÉ","Thé noir sachets","Carte",8,"6.83","4.66",0,"","V019"
7419,"20 janvier 2024","KIN","Kawa Market – Kintambo","FRAIS","Fromage local 200g","Cash",1,"0.89","0.57",0,"","V016"
7420,"2024-05-21","GOM","Kawa Market – Gombe","BOISSONS","Jus naturel 1L","Carte bancaire",3,"1.37","0.88",0,"","V019"
7421,"23 février 2024","KIN","Kawa Market – Kintambo","EPICERIE","Sucre 1kg","CASH",12,"8.16","6.38",NULL,"","V007"
7422,"24 avril 2024","LIM","Kawa Market – Limete","HYGIENE","Dentifrice 100ml","Momo",9,"1.10","0.68",5,"Particulier","V022"
7423,"28/02/2024","KIN","Kawa Market – Kintambo","EPICERIE","Riz 5kg","Cash",8,"8.89","4.60",0,"Particulier","V023"
7424,"2024-01-09","MAS","Kawa Market – Masina","EPICERIE","Riz 5kg","CASH",9,"2.84","1.68",0,"","V010"
7425,"04/06/2024","GOM","Kawa Market – Gombe","CAFÉ & THÉ","Café moulu 500g","mobile money",10,"5.95","3.26",0,"","V023"
7426,"21/12/2024","NGA","Kawa Market – Ngaliema","AUTRES","Pile AA (pack 4)","Momo",1,"2.95","1.72",10,"","V013"
7427,"2024-09-14","NGA","Kawa Market – Ngaliema","BOISSONS","Boisson énergisante 33cl","",8,"0.97","0.74",5,"","V011"
7428,"04/12/2024","GOM","Kawa Market – Gombe","HYGIENE","Savon de toilette","CASH",7,"0.95","0.58",0,"","V033"
7429,"05/11/2024","KIN","Kawa Market – Kintambo","EPICERIE","Riz 5kg","Carte bancaire",12,"7.79","5.71",10,"","V008"
7430,"31/10/2024","NGA","Kawa Market – Ngaliema","HYGIENE","Papier hygiénique 4 rouleaux","Momo",7,"3.30","1.91",0,"","V019"
7431,"25/09/2024","MAS","Kawa Market – Masina","HYGIENE","Savon de toilette","cash",1,"3.74","2.81",0,"","V025"
7432,"2024-07-28","NGA","Kawa Market – Ngaliema","EPICERIE","Huile végétale 1L","",5,"7.75","4.85",NULL,"","V008"
7433,"31/01/2024","KIN","Kawa Market – Kintambo","CAFÉ & THÉ","Café moulu 500g","CASH",11,"5.21","3.26",0,"Particulier","V012"
7434,"2024-04-05","MAT","Kawa Market – Matete","HYGIENE","Dentifrice 100ml","Momo",9,"3.23","2.46",NULL,"Corporate","V016"
7435,"18/12/2024","LIM","Kawa Market – Limete","EPICERIE","Huile végétale 1L","Mobile Money",8,"2.45","1.72",0,"","V027"
7436,"23 octobre 2024","NGA","Kawa Market – Ngaliema","AUTRES","Pile AA (pack 4)","Carte bancaire",6,"2.89","1.78",0,"Corporate","V038"
7437,"23/04/2024","KIN","Kawa Market – Kintambo","CAFÉ & THÉ","Café Arabica 250g","Momo",8,"0.00","3.27",0,"Corporate","V039"
7438,"04/03/2024","LIM","Kawa Market – Limete","HYGIENE","Papier hygiénique 4 rouleaux","carte",10,"0.64","0.47",0,"Particulier","V027"
7439,"2024-02-10","MAS","Kawa Market – Masina","AUTRES","Sac réutilisable","Momo",7,"1.79","1.32",10,"","V029"
7440,"29 juin 2024","MAT","Kawa Market – Matete","FRAIS","Fromage local 200g","Mobile Money",12,"0.49","0.35",5,"","V007"
7441,"17/03/2024","MAS","Kawa Market – Masina","BOISSONS","Eau 1,5L","Momo",10,"0.55","0.33",NULL,"","V037"
7442,"21/09/2024","GOM","Kawa Market – Gombe","BOISSONS","Jus naturel 1L","carte",9,"1.98","1.51",5,"","V019"
7443,"21 septembre 2024","LIM","Kawa Market – Limete","BOISSONS","Soda 50cl","Mobile Money",7,"1.16","0.78",0,"","V005"
7444,"18/09/2024","LIM","Kawa Market – Limete","AUTRES","Pile AA (pack 4)","carte",4,"1.18","0.83",10,"Particulier","V014"
7445,"16/02/2024","GOM","Kawa Market – Gombe","HYGIENE","Papier hygiénique 4 rouleaux","Cash",8,"3.26","2.22",0,"","V008"
7446,"2024-07-18","KIN","Kawa Market – Kintambo","HYGIENE","Savon de toilette","mobile money",8,"0.61","0.43",5,"","V014"
7447,"11 avril 2024","MAT","Kawa Market – Matete","AUTRES","Pile AA (pack 4)","Carte",1,"0.79","0.59",0,"Corporate","V039"
7448,"2024-02-17","MAS","Kawa Market – Masina","CAFÉ & THÉ","Café Arabica 250g","mobile money",7,"7.21","4.35",NULL,"","V038"
7449,"14 septembre 2024","MAS","Kawa Market – Masina","HYGIENE","Savon de toilette","CASH",1,"2.27","1.54",0,"Corporate","V022"
7450,"07/10/2024","NGA","Kawa Market – Ngaliema","HYGIENE","Savon de toilette","CASH",6,"2.83","1.71",0,"","V040"
7451,"2024-05-28","MAT","Kawa Market – Matete","FRAIS","Lait frais 1L","Mobile Money",8,"1.65","1.27",0,"","V019"
7452,"2024-08-19","LIM","Kawa Market – Limete","CAFÉ & THÉ","Thé noir sachets","Carte bancaire",2,"7.88","4.74",0,"Particulier","V017"
7623,"20/06/2024","KIN","Kawa Market – Kintambo","BOISSONS","Soda 50cl","Cash",2,"1.12","0.76",0,"","V013"
7453,"15/12/2024","KIN","Kawa Market – Kintambo","AUTRES","Pile AA (pack 4)","mobile money",5,"2.64","1.98",NULL,"","V021"
7454,"05/08/2024","LIM","Kawa Market – Limete","AUTRES","Sac réutilisable","Mobile Money",2,"1.87","1.43",10,"Corporate","V013"
7455,"15 septembre 2024","MAS","Kawa Market – Masina","CAFÉ & THÉ","Café moulu 500g","",7,"5.23","3.17",0,"Particulier","V029"
7456,"25 septembre 2024","MAT","Kawa Market – Matete","EPICERIE","Sucre 1kg","Momo",11,"5.72","3.39",0,"","V025"
7457,"30 janvier 2024","KIN","Kawa Market – Kintambo","EPICERIE","Huile végétale 1L","cash",2,"7.66","4.58",NULL,"Corporate","V010"
7458,"2024-04-16","KIN","Kawa Market – Kintambo","EPICERIE","Sucre 1kg","carte",12,"6.05","4.56",0,"","V030"
7459,"06/02/2024","NGA","Kawa Market – Ngaliema","FRAIS","Lait frais 1L","Mobile Money",9,"0.42","0.30",0,"Particulier","V004"
7460,"12 juillet 2024","KIN","Kawa Market – Kintambo","CAFÉ & THÉ","Thé citron 25 sachets","Carte",9,"5.05","3.48",0,"Corporate","V038"
7461,"2024-05-25","NGA","Kawa Market – Ngaliema","HYGIENE","Savon de toilette","Mobile Money",6,"2.16","1.65",NULL,"","V034"
7462,"22 juillet 2024","MAS","Kawa Market – Masina","EPICERIE","Haricots 1kg","Momo",8,"3.61","2.69",0,"Corporate","V025"
7463,"01/10/2024","NGA","Kawa Market – Ngaliema","BOISSONS","Eau 1,5L","mobile money",4,"1.38","0.73",NULL,"Corporate","V029"
7464,"20 mars 2024","MAT","Kawa Market – Matete","CAFÉ & THÉ","Café Arabica 250g","Momo",10,"4.77","2.82",NULL,"Corporate","V026"
7465,"4 décembre 2024","MAS","Kawa Market – Masina","BOISSONS","Soda 50cl","Cash",7,"0.60","0.42",NULL,"","V006"
7466,"2024-08-09","MAS","Kawa Market – Masina","EPICERIE","Haricots 1kg","Carte",1,"7.20","4.40",0,"","V035"
7467,"2024-07-13","MAT","Kawa Market – Matete","FRAIS","Yaourt 125g","Carte bancaire",8,"1.03","0.81",5,"Particulier","V017"
7468,"2024-02-15","KIN","Kawa Market – Kintambo","HYGIENE","Papier hygiénique 4 rouleaux","carte",1,"3.47","2.26",0,"Particulier","V027"
7469,"2024-04-01","GOM","Kawa Market – Gombe","FRAIS","Yaourt 125g","cash",9,"1.56","1.09",5,"Particulier","V003"
7470,"12/12/2024","MAS","Kawa Market – Masina","CAFÉ & THÉ","Thé noir sachets","carte",3,"4.52","2.99",NULL,"Corporate","V006"
7471,"2024-02-29","LIM","Kawa Market – Limete","CAFÉ & THÉ","Thé citron 25 sachets","Momo",1,"6.67","5.06",10,"Particulier","V033"
7472,"25/06/2024","MAS","Kawa Market – Masina","FRAIS","Lait frais 1L","Carte",8,"1.23","0.73",0,"Corporate","V001"
7473,"20 octobre 2024","GOM","Kawa Market – Gombe","FRAIS","Fromage local 200g","Momo",2,"1.46","0.91",NULL,"","V031"
7474,"28 août 2024","GOM","Kawa Market – Gombe","CAFÉ & THÉ","Café moulu 500g","Carte",6,"6.55","3.54",0,"Corporate","V015"
7475,"27 février 2024","GOM","Kawa Market – Gombe","BOISSONS","Soda 50cl","cash",8,"0.64","0.46",5,"","V025"
7476,"14/04/2024","NGA","Kawa Market – Ngaliema","HYGIENE","Dentifrice 100ml","Carte bancaire",2,"3.78","2.73",0,"","V017"
7477,"2024-12-14","LIM","Kawa Market – Limete","AUTRES","Sac réutilisable","Cash",11,"1.55","0.82",NULL,"","V013"
7478,"31 décembre 2024","LIM","Kawa Market – Limete","FRAIS","Lait frais 1L","Momo",7,"0.95","0.69",10,"","V031"
7479,"04/08/2024","MAS","Kawa Market – Masina","CAFÉ & THÉ","Café moulu 500g","CASH",2,"6.52","3.39",10,"","V011"
