id_transaction,date_vente,code_magasin,nom_magasin,categorie,nom_produit,mode_paiement,quantite,prix_unitaire,cout_unitaire,reduction,type_client,code_vendeur,ca,marge_brute
5217,2024-11-26,KIN,Kawa Market – Kintambo,FRAIS,Fromage local 200g,Cash,12,0.55,0.34,0,Particulier,V020,6.6000000000000005,2.5200000000000005
1117,2024-11-26,NGA,Kawa Market – Ngaliema,AUTRES,Sac réutilisable,Cash,7,1.22,0.95,10,,V017,8.54,1.8900000000000001
3778,2024-11-26,MAS,Kawa Market – Masina,FRAIS,Fromage local 200g,Carte,2,2.39,1.5,0,,V024,4.78,1.7800000000000002
1451,2024-11-26,GOM,Kawa Market – Gombe,BOISSONS,Soda 50cl,Cash,2,0.93,0.62,10,Particulier,V001,1.86,0.6200000000000001
7334,2024-11-26,MAS,Kawa Market – Masina,EPICERIE,Sucre 1kg,Mobile Money,6,3.35,1.92,0,Particulier,V035,20.1,8.580000000000002
7853,2024-11-26,KIN,Kawa Market – Kintambo,EPICERIE,Haricots 1kg,Carte,9,7.42,4.64,0,Particulier,V001,66.78,25.020000000000003
6314,2024-11-26,GOM,Kawa Market – Gombe,AUTRES,Pile AA (pack 4),Cash,2,2.99,2.11,,,V002,5.98,1.7600000000000007
4407,2024-11-26,NGA,Kawa Market – Ngaliema,HYGIENE,Savon de toilette,Cash,4,1.78,0.98,,,V022,7.12,3.2
4445,2024-11-26,NGA,Kawa Market – Ngaliema,FRAIS,Yaourt 125g,Mobile Money,4,0.72,0.56,0,Corporate,V025,2.88,0.6399999999999997
202,2024-11-26,KIN,Kawa Market – Kintambo,HYGIENE,Dentifrice 100ml,Cash,2,1.19,0.83,0,Particulier,V022,2.38,0.72
2998,2024-11-26,NGA,Kawa Market – Ngaliema,FRAIS,Fromage local 200g,Cash,11,2.99,1.58,10,,V015,32.89,15.510000000000002
130,2024-11-26,GOM,Kawa Market – Gombe,AUTRES,Pile AA (pack 4),Carte,12,2.63,1.34,0,,V012,31.56,15.479999999999997
6323,2024-11-26,MAS,Kawa Market – Masina,CAFÉ & THÉ,Thé noir sachets,Cash,8,4.16,2.51,0,,V026,33.28,13.200000000000003
7974,2024-11-26,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Carte,6,2.9,1.67,10,,V015,17.4,7.38
19,2024-11-26,MAT,Kawa Market – Matete,EPICERIE,Riz 5kg,Cash,10,9.99,7.98,0,Corporate,V033,99.9,20.099999999999998
3603,2024-11-27,KIN,Kawa Market – Kintambo,FRAIS,Yaourt 125g,Mobile Money,11,1.11,0.75,5,,V011,12.21,3.960000000000001
3738,2024-11-27,KIN,Kawa Market – Kintambo,BOISSONS,Boisson énergisante 33cl,Mobile Money,3,1.6,1.16,0,,V001,4.800000000000001,1.3200000000000005
3512,2024-11-27,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé noir sachets,Cash,12,6.2,4.5,0,,V038,74.4,20.400000000000002
204,2024-11-27,MAT,Kawa Market – Matete,FRAIS,Fromage local 200g,Mobile Money,2,1.13,0.61,0,Corporate,V035,2.26,1.0399999999999998
1999,2024-11-27,MAS,Kawa Market – Masina,FRAIS,Yaourt 125g,Carte,5,2.78,2.22,0,,V030,13.899999999999999,2.799999999999998
379,2024-11-27,LIM,Kawa Market – Limete,AUTRES,Sac réutilisable,Carte,3,0.71,0.49,5,,V039,2.13,0.6599999999999999
5,2024-11-27,KIN,Kawa Market – Kintambo,AUTRES,Pile AA (pack 4),Carte,4,0.91,0.56,,,V021,3.64,1.4
3794,2024-11-27,MAT,Kawa Market – Matete,HYGIENE,Dentifrice 100ml,Cash,9,1.51,1.04,5,,V024,13.59,4.2299999999999995
69,2024-11-27,NGA,Kawa Market – Ngaliema,FRAIS,Fromage local 200g,Mobile Money,7,0.7,0.36,0,,V032,4.8999999999999995,2.38
271,2024-11-27,GOM,Kawa Market – Gombe,HYGIENE,Papier hygiénique 4 rouleaux,Cash,1,0.52,0.35,10,Particulier,V020,0.52,0.17000000000000004
245,2024-11-27,MAS,Kawa Market – Masina,EPICERIE,Sucre 1kg,Carte,12,2.74,2.04,0,Particulier,V026,32.88,8.400000000000002
4323,2024-11-27,GOM,Kawa Market – Gombe,HYGIENE,Dentifrice 100ml,Mobile Money,6,3.5,2.79,0,Particulier,V001,21.0,4.26
2967,2024-11-27,MAT,Kawa Market – Matete,AUTRES,Pile AA (pack 4),Cash,5,2.92,1.86,0,Particulier,V016,14.6,5.299999999999999
2173,2024-11-27,KIN,Kawa Market – Kintambo,AUTRES,Sac réutilisable,Carte,9,2.03,1.21,0,,V022,18.27,7.379999999999999
4550,2024-11-27,MAT,Kawa Market – Matete,BOISSONS,Jus naturel 1L,Cash,8,0.81,0.57,,Particulier,V010,6.48,1.9200000000000008
4234,2024-11-28,MAT,Kawa Market – Matete,AUTRES,Sac réutilisable,Carte,1,2.38,1.83,10,,V017,2.38,0.5499999999999998
5884,2024-11-28,GOM,Kawa Market – Gombe,FRAIS,Yaourt 125g,Cash,4,0.88,0.59,10,,V019,3.52,1.1600000000000001
2006,2024-11-28,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Thé citron 25 sachets,Mobile Money,5,4.9,3.07,10,,V029,24.5,9.150000000000002
960,2024-11-28,MAS,Kawa Market – Masina,HYGIENE,Papier hygiénique 4 rouleaux,Mobile Money,8,2.29,1.41,,Corporate,V031,18.32,7.040000000000001
38,2024-11-28,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Café Arabica 250g,Cash,1,6.49,3.71,5,Particulier,V037,6.49,2.7800000000000002
7754,2024-11-28,LIM,Kawa Market – Limete,CAFÉ & THÉ,Café moulu 500g,Mobile Money,8,4.13,3.1,0,Corporate,V039,33.04,8.239999999999998
3096,2024-11-28,MAS,Kawa Market – Masina,CAFÉ & THÉ,Café Arabica 250g,Carte,1,5.66,3.89,0,Particulier,V038,5.66,1.77
6443,2024-11-28,MAT,Kawa Market – Matete,FRAIS,Yaourt 125g,Mobile Money,1,0.58,0.37,0,Corporate,V031,0.58,0.20999999999999996
6255,2024-11-28,KIN,Kawa Market – Kintambo,FRAIS,Fromage local 200g,Carte,4,0.41,0.24,0,,V019,1.64,0.6799999999999999
733,2024-11-28,GOM,Kawa Market – Gombe,BOISSONS,Boisson énergisante 33cl,Carte,2,1.77,1.17,0,,V034,3.54,1.2000000000000002
5319,2024-11-28,MAT,Kawa Market – Matete,AUTRES,Sac réutilisable,Cash,12,1.11,0.77,5,Corporate,V020,13.32,4.080000000000001
4858,2024-11-28,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Café moulu 500g,Cash,2,4.99,2.79,5,Particulier,V023,9.98,4.4
2082,2024-11-28,GOM,Kawa Market – Gombe,HYGIENE,Papier hygiénique 4 rouleaux,Cash,10,2.1,1.55,0,,V032,21.0,5.5
7638,2024-11-28,MAT,Kawa Market – Matete,FRAIS,Fromage local 200g,Mobile Money,9,1.74,0.87,0,,V039,15.66,7.83
6248,2024-11-28,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Café Arabica 250g,Cash,9,7.08,4.06,5,,V036,63.72,27.180000000000003
2466,2024-11-29,KIN,Kawa Market – Kintambo,EPICERIE,Huile végétale 1L,Cash,1,5.36,2.92,0,Particulier,V027,5.36,2.4400000000000004
2136,2024-11-29,GOM,Kawa Market – Gombe,FRAIS,Lait frais 1L,Mobile Money,8,2.34,1.75,0,Particulier,V011,18.72,4.719999999999999
3174,2024-11-29,KIN,Kawa Market – Kintambo,HYGIENE,Papier hygiénique 4 rouleaux,Autre,12,1.14,0.71,10,,V020,13.68,5.159999999999999
3918,2024-11-29,MAT,Kawa Market – Matete,FRAIS,Yaourt 125g,Carte,10,2.86,1.9,10,Corporate,V037,28.599999999999998,9.6
5082,2024-11-29,LIM,Kawa Market – Limete,HYGIENE,Papier hygiénique 4 rouleaux,Carte,4,1.04,0.59,,,V018,4.16,1.8000000000000003
1282,2024-11-29,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Carte,7,2.38,1.87,0,Particulier,V032,16.66,3.5699999999999985
3499,2024-11-29,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé noir sachets,Cash,11,5.39,3.31,10,,V013,59.29,22.879999999999995
4238,2024-11-29,LIM,Kawa Market – Limete,BOISSONS,"Eau 1,5L",Cash,4,1.2,0.92,0,Particulier,V025,4.8,1.1199999999999997
7890,2024-11-29,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Thé citron 25 sachets,Cash,2,7.16,4.28,0,Particulier,V036,14.32,5.76
7818,2024-11-29,MAS,Kawa Market – Masina,EPICERIE,Haricots 1kg,Carte,12,7.53,5.06,0,Corporate,V031,90.36,29.640000000000008
4832,2024-11-29,MAT,Kawa Market – Matete,FRAIS,Yaourt 125g,Mobile Money,12,1.81,1.39,0,,V018,21.72,5.040000000000002
6113,2024-11-29,MAT,Kawa Market – Matete,FRAIS,Lait frais 1L,Mobile Money,4,0.58,0.4,0,Particulier,V007,2.32,0.7199999999999998
3427,2024-11-29,LIM,Kawa Market – Limete,HYGIENE,Dentifrice 100ml,Mobile Money,12,3.32,2.31,0,,V013,39.839999999999996,12.119999999999997
2668,2024-11-29,MAT,Kawa Market – Matete,EPICERIE,Huile végétale 1L,Carte,10,6.19,4.09,10,Corporate,V005,61.900000000000006,21.000000000000007
2211,2024-11-29,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé citron 25 sachets,Mobile Money,5,6.44,3.55,5,,V006,32.2,14.450000000000003
2663,2024-11-30,LIM,Kawa Market – Limete,EPICERIE,Sucre 1kg,Carte,10,3.05,2.38,0,Particulier,V036,30.5,6.699999999999999
1315,2024-11-30,LIM,Kawa Market – Limete,CAFÉ & THÉ,Café moulu 500g,Mobile Money,8,7.83,4.19,10,Particulier,V023,62.64,29.119999999999997
3494,2024-11-30,NGA,Kawa Market – Ngaliema,HYGIENE,Savon de toilette,Cash,6,3.37,2.33,0,,V028,20.22,6.24
215,2024-11-30,KIN,Kawa Market – Kintambo,FRAIS,Yaourt 125g,Cash,6,0.93,0.52,,,V019,5.58,2.46
140,2024-11-30,GOM,Kawa Market – Gombe,BOISSONS,Boisson énergisante 33cl,Carte,12,1.97,1.48,0,,V030,23.64,5.88
593,2024-11-30,GOM,Kawa Market – Gombe,HYGIENE,Dentifrice 100ml,Cash,2,2.27,1.38,10,,V028,4.54,1.7800000000000002
5251,2024-11-30,NGA,Kawa Market – Ngaliema,AUTRES,Sac réutilisable,Carte,1,2.46,1.77,10,,V005,2.46,0.69
2158,2024-11-30,LIM,Kawa Market – Limete,EPICERIE,Huile végétale 1L,Carte,2,2.9,1.9,0,,V023,5.8,2.0
2510,2024-11-30,GOM,Kawa Market – Gombe,BOISSONS,Soda 50cl,Carte,1,1.29,0.71,10,,V035,1.29,0.5800000000000001
1201,2024-11-30,KIN,Kawa Market – Kintambo,HYGIENE,Dentifrice 100ml,Carte,6,2.95,1.68,,Corporate,V037,17.700000000000003,7.620000000000001
4601,2024-11-30,KIN,Kawa Market – Kintambo,AUTRES,Pile AA (pack 4),Cash,10,2.13,1.18,0,Corporate,V036,21.299999999999997,9.5
1979,2024-11-30,MAS,Kawa Market – Masina,EPICERIE,Sucre 1kg,Carte,11,4.02,2.97,0,Particulier,V003,44.22,11.549999999999994
2536,2024-11-30,MAT,Kawa Market – Matete,CAFÉ & THÉ,Thé noir sachets,Carte,1,6.3,3.94,10,Particulier,V039,6.3,2.36
5662,2024-12-01,NGA,Kawa Market – Ngaliema,EPICERIE,Sucre 1kg,Cash,8,6.12,3.07,0,,V032,48.96,24.400000000000002
6526,2024-12-01,NGA,Kawa Market – Ngaliema,FRAIS,Lait frais 1L,Mobile Money,2,2.79,2.22,0,Particulier,V033,5.58,1.1399999999999997
1912,2024-12-01,LIM,Kawa Market – Limete,HYGIENE,Savon de toilette,Cash,1,0.97,0.64,0,,V022,0.97,0.32999999999999996
4868,2024-12-01,KIN,Kawa Market – Kintambo,EPICERIE,Riz 5kg,Cash,11,6.85,5.11,0,Corporate,V010,75.35,19.139999999999993
2180,2024-12-01,MAS,Kawa Market – Masina,AUTRES,Sac réutilisable,Carte,4,2.64,1.34,0,Corporate,V027,10.56,5.2
3572,2024-12-01,LIM,Kawa Market – Limete,AUTRES,Sac réutilisable,Cash,7,1.77,0.9,0,,V025,12.39,6.09
5097,2024-12-01,MAT,Kawa Market – Matete,AUTRES,Pile AA (pack 4),Autre,5,0.97,0.75,0,Corporate,V033,4.85,1.0999999999999999
5648,2024-12-02,LIM,Kawa Market – Limete,BOISSONS,"Eau 1,5L",Mobile Money,6,0.82,0.62,0,,V033,4.92,1.1999999999999997
5295,2024-12-02,KIN,Kawa Market – Kintambo,EPICERIE,Riz 5kg,Carte,12,4.39,2.77,,,V038,52.67999999999999,19.439999999999998
7692,2024-12-02,NGA,Kawa Market – Ngaliema,EPICERIE,Haricots 1kg,Cash,9,9.09,7.17,,Corporate,V004,81.81,17.28
7639,2024-12-02,NGA,Kawa Market – Ngaliema,BOISSONS,Boisson énergisante 33cl,Carte,6,1.46,1.1,5,,V030,8.76,2.1599999999999993
1782,2024-12-02,MAS,Kawa Market – Masina,BOISSONS,Jus naturel 1L,Cash,11,0.7,0.44,0,Particulier,V003,7.699999999999999,2.8599999999999994
3131,2024-12-02,MAT,Kawa Market – Matete,BOISSONS,Jus naturel 1L,Mobile Money,2,0.67,0.42,5,Corporate,V031,1.34,0.5000000000000001
6491,2024-12-02,NGA,Kawa Market – Ngaliema,HYGIENE,Papier hygiénique 4 rouleaux,Cash,1,3.74,2.05,0,Corporate,V025,3.74,1.6900000000000004
6724,2024-12-02,KIN,Kawa Market – Kintambo,BOISSONS,Boisson énergisante 33cl,Carte,2,1.01,0.52,0,,V033,2.02,0.98
5999,2024-12-02,MAS,Kawa Market – Masina,BOISSONS,Soda 50cl,Cash,3,1.31,0.98,0,Particulier,V024,3.93,0.9900000000000002
3289,2024-12-02,MAT,Kawa Market – Matete,EPICERIE,Huile végétale 1L,Carte,7,3.22,2.17,0,Corporate,V022,22.540000000000003,7.350000000000001
2013,2024-12-02,MAS,Kawa Market – Masina,HYGIENE,Dentifrice 100ml,Carte,7,2.31,1.21,0,Particulier,V033,16.17,7.700000000000001
1483,2024-12-02,MAS,Kawa Market – Masina,BOISSONS,Jus naturel 1L,Cash,10,0.53,0.28,0,Corporate,V030,5.300000000000001,2.5
1710,2024-12-02,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé noir sachets,Cash,4,7.54,4.09,5,,V015,30.16,13.8
2080,2024-12-03,GOM,Kawa Market – Gombe,BOISSONS,Boisson énergisante 33cl,Mobile Money,5,1.46,1.15,5,Particulier,V006,7.3,1.5500000000000003
7056,2024-12-03,LIM,Kawa Market – Limete,CAFÉ & THÉ,Thé citron 25 sachets,Carte,9,6.93,4.22,0,,V029,62.37,24.39
6932,2024-12-03,MAS,Kawa Market – Masina,AUTRES,Sac réutilisable,Mobile Money,4,1.74,1.0,,Particulier,V026,6.96,2.96
353,2024-12-03,LIM,Kawa Market – Limete,BOISSONS,Soda 50cl,Carte,7,0.96,0.69,5,,V012,6.72,1.8900000000000001
4513,2024-12-03,LIM,Kawa Market – Limete,HYGIENE,Savon de toilette,Mobile Money,9,0.68,0.53,0,Corporate,V021,6.12,1.35
3501,2024-12-03,MAT,Kawa Market – Matete,FRAIS,Fromage local 200g,Cash,10,1.74,1.24,0,Particulier,V015,17.4,5.0
555,2024-12-03,MAT,Kawa Market – Matete,AUTRES,Sac réutilisable,Autre,10,0.51,0.37,0,,V024,5.1,1.4000000000000001
6834,2024-12-03,MAT,Kawa Market – Matete,CAFÉ & THÉ,Thé citron 25 sachets,Cash,1,4.3,3.42,10,Corporate,V036,4.3,0.8799999999999999
4213,2024-12-03,MAT,Kawa Market – Matete,EPICERIE,Huile végétale 1L,Carte,9,7.55,5.59,,,V031,67.95,17.64
2994,2024-12-03,MAT,Kawa Market – Matete,FRAIS,Yaourt 125g,Mobile Money,2,1.27,0.99,5,Corporate,V029,2.54,0.56
661,2024-12-03,MAS,Kawa Market – Masina,FRAIS,Fromage local 200g,Cash,7,0.48,0.24,0,,V022,3.36,1.68
4078,2024-12-03,MAT,Kawa Market – Matete,EPICERIE,Sucre 1kg,Mobile Money,7,8.81,5.91,0,Particulier,V006,61.67,20.300000000000004
1904,2024-12-03,KIN,Kawa Market – Kintambo,EPICERIE,Sucre 1kg,Carte,8,9.02,5.34,,Corporate,V028,72.16,29.439999999999998
3356,2024-12-03,NGA,Kawa Market – Ngaliema,EPICERIE,Sucre 1kg,Carte,8,8.74,5.65,,Corporate,V007,69.92,24.72
5678,2024-12-03,LIM,Kawa Market – Limete,EPICERIE,Huile végétale 1L,Cash,12,9.87,6.6,0,Particulier,V029,118.44,39.239999999999995
4774,2024-12-03,MAT,Kawa Market – Matete,CAFÉ & THÉ,Café moulu 500g,Cash,3,7.57,4.11,10,,V020,22.71,10.379999999999999
2821,2024-12-03,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Thé citron 25 sachets,Carte,5,7.94,5.43,0,Corporate,V005,39.7,12.550000000000004
3222,2024-12-04,KIN,Kawa Market – Kintambo,EPICERIE,Haricots 1kg,Carte,6,2.12,1.53,0,Corporate,V031,12.72,3.5400000000000005
5770,2024-12-04,NGA,Kawa Market – Ngaliema,HYGIENE,Papier hygiénique 4 rouleaux,Cash,8,2.84,1.46,5,,V030,22.72,11.04
4747,2024-12-04,KIN,Kawa Market – Kintambo,FRAIS,Fromage local 200g,Carte,2,0.95,0.56,0,Particulier,V037,1.9,0.7799999999999998
1223,2024-12-04,GOM,Kawa Market – Gombe,EPICERIE,Riz 5kg,Carte,8,7.78,5.49,10,Particulier,V028,62.24,18.32
6935,2024-12-04,LIM,Kawa Market – Limete,BOISSONS,Boisson énergisante 33cl,Mobile Money,12,1.55,1.03,,,V029,18.6,6.24
2913,2024-12-04,MAT,Kawa Market – Matete,BOISSONS,"Eau 1,5L",Cash,2,1.29,0.75,0,Particulier,V013,2.58,1.08
7428,2024-12-04,GOM,Kawa Market – Gombe,HYGIENE,Savon de toilette,Cash,7,0.95,0.58,0,,V033,6.6499999999999995,2.59
5308,2024-12-04,LIM,Kawa Market – Limete,CAFÉ & THÉ,Café Arabica 250g,Cash,2,6.6,5.07,0,Particulier,V010,13.2,3.0599999999999987
4377,2024-12-04,MAS,Kawa Market – Masina,BOISSONS,Jus naturel 1L,Cash,9,1.28,0.9,0,Particulier,V004,11.52,3.42
4924,2024-12-04,GOM,Kawa Market – Gombe,FRAIS,Fromage local 200g,Mobile Money,11,2.88,1.77,5,,V024,31.68,12.209999999999999
577,2024-12-04,GOM,Kawa Market – Gombe,AUTRES,Sac réutilisable,Cash,6,2.68,2.12,,,V029,16.080000000000002,3.3600000000000003
6870,2024-12-04,NGA,Kawa Market – Ngaliema,BOISSONS,Boisson énergisante 33cl,Mobile Money,10,0.54,0.43,,,V029,5.4,1.1000000000000005
5338,2024-12-04,GOM,Kawa Market – Gombe,BOISSONS,Boisson énergisante 33cl,Cash,1,1.69,1.28,10,,V034,1.69,0.4099999999999999
1036,2024-12-04,LIM,Kawa Market – Limete,HYGIENE,Savon de toilette,Cash,12,3.69,2.07,,,V028,44.28,19.44
3766,2024-12-04,KIN,Kawa Market – Kintambo,BOISSONS,"Eau 1,5L",Cash,8,0.75,0.54,0,Corporate,V031,6.0,1.6799999999999997
4484,2024-12-04,MAT,Kawa Market – Matete,BOISSONS,Jus naturel 1L,Carte,8,0.79,0.42,0,,V019,6.32,2.9600000000000004
7901,2024-12-04,MAS,Kawa Market – Masina,EPICERIE,Haricots 1kg,Mobile Money,1,9.57,7.25,,,V004,9.57,2.3200000000000003
3726,2024-12-04,MAT,Kawa Market – Matete,FRAIS,Lait frais 1L,Carte,3,2.8,1.4,,Corporate,V037,8.399999999999999,4.199999999999999
2501,2024-12-04,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Café moulu 500g,Carte,4,7.97,6.04,0,,V028,31.88,7.719999999999999
3151,2024-12-04,NGA,Kawa Market – Ngaliema,FRAIS,Yaourt 125g,Carte,5,0.95,0.56,,,V018,4.75,1.9499999999999995
1535,2024-12-05,NGA,Kawa Market – Ngaliema,FRAIS,Lait frais 1L,Mobile Money,2,1.14,0.72,0,,V038,2.28,0.8399999999999999
2186,2024-12-05,MAS,Kawa Market – Masina,BOISSONS,"Eau 1,5L",Mobile Money,12,1.28,0.93,10,,V017,15.36,4.199999999999999
1024,2024-12-05,NGA,Kawa Market – Ngaliema,BOISSONS,Soda 50cl,Mobile Money,4,1.8,1.36,,,V032,7.2,1.7599999999999998
6017,2024-12-05,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Café moulu 500g,Carte,8,5.4,3.71,10,,V035,43.2,13.520000000000003
7226,2024-12-05,LIM,Kawa Market – Limete,BOISSONS,Jus naturel 1L,Cash,6,1.84,1.15,0,,V004,11.040000000000001,4.140000000000001
5498,2024-12-05,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Thé citron 25 sachets,Carte,3,7.32,4.07,,Particulier,V023,21.96,9.75
28,2024-12-05,NGA,Kawa Market – Ngaliema,EPICERIE,Huile végétale 1L,Carte,6,5.22,3.07,0,Corporate,V027,31.32,12.899999999999999
4296,2024-12-05,GOM,Kawa Market – Gombe,HYGIENE,Papier hygiénique 4 rouleaux,Cash,11,2.08,1.22,,,V023,22.880000000000003,9.46
72,2024-12-05,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Cash,4,2.97,2.19,0,Particulier,V036,11.88,3.120000000000001
7198,2024-12-05,NGA,Kawa Market – Ngaliema,BOISSONS,Soda 50cl,Mobile Money,7,1.84,1.47,5,Corporate,V007,12.88,2.5900000000000007
6278,2024-12-05,LIM,Kawa Market – Limete,EPICERIE,Haricots 1kg,Cash,9,2.75,1.5,,,V028,24.75,11.25
1216,2024-12-05,KIN,Kawa Market – Kintambo,EPICERIE,Huile végétale 1L,Carte,6,8.9,4.5,5,,V030,53.400000000000006,26.400000000000002
2978,2024-12-05,GOM,Kawa Market – Gombe,EPICERIE,Sucre 1kg,Carte,8,9.85,5.54,0,,V017,78.8,34.48
5658,2024-12-05,NGA,Kawa Market – Ngaliema,BOISSONS,Boisson énergisante 33cl,Cash,3,1.71,1.22,0,Corporate,V019,5.13,1.47
4064,2024-12-05,MAT,Kawa Market – Matete,BOISSONS,Jus naturel 1L,Carte,1,0.66,0.51,0,,V020,0.66,0.15000000000000002
7252,2024-12-05,NGA,Kawa Market – Ngaliema,HYGIENE,Dentifrice 100ml,Carte,1,3.19,2.39,10,Particulier,V019,3.19,0.7999999999999998
6167,2024-12-06,LIM,Kawa Market – Limete,EPICERIE,Sucre 1kg,Mobile Money,2,5.36,3.64,10,,V001,10.72,3.4400000000000004
136,2024-12-06,LIM,Kawa Market – Limete,AUTRES,Pile AA (pack 4),Carte,9,2.26,1.18,10,Particulier,V004,20.339999999999996,9.719999999999999
2512,2024-12-06,MAT,Kawa Market – Matete,BOISSONS,"Eau 1,5L",Mobile Money,4,0.52,0.35,5,Particulier,V007,2.08,0.6800000000000002
5409,2024-12-06,MAT,Kawa Market – Matete,CAFÉ & THÉ,Thé citron 25 sachets,Mobile Money,5,6.33,3.49,0,Corporate,V009,31.65,14.2
4685,2024-12-06,MAS,Kawa Market – Masina,CAFÉ & THÉ,Café Arabica 250g,Cash,9,4.28,2.54,10,Corporate,V025,38.52,15.660000000000002
79,2024-12-06,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Thé noir sachets,Carte,6,4.41,2.88,0,,V015,26.46,9.180000000000001
5572,2024-12-06,KIN,Kawa Market – Kintambo,AUTRES,Pile AA (pack 4),Carte,8,1.09,0.62,0,Corporate,V022,8.72,3.7600000000000007
3979,2024-12-06,LIM,Kawa Market – Limete,HYGIENE,Papier hygiénique 4 rouleaux,Carte,3,2.34,1.77,0,,V023,7.02,1.7099999999999995
3623,2024-12-06,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Café moulu 500g,Cash,6,7.5,4.65,5,Particulier,V005,45.0,17.099999999999998
6922,2024-12-06,GOM,Kawa Market – Gombe,HYGIENE,Savon de toilette,Carte,10,1.05,0.83,0,,V032,10.5,2.200000000000001
5841,2024-12-06,MAT,Kawa Market – Matete,HYGIENE,Dentifrice 100ml,Cash,10,3.91,2.24,5,,V002,39.1,16.7
6203,2024-12-07,LIM,Kawa Market – Limete,AUTRES,Sac réutilisable,Cash,7,1.3,1.03,0,,V003,9.1,1.8900000000000001
5435,2024-12-07,KIN,Kawa Market – Kintambo,BOISSONS,Soda 50cl,Cash,12,1.8,1.3,5,Corporate,V014,21.6,6.0
420,2024-12-07,LIM,Kawa Market – Limete,BOISSONS,"Eau 1,5L",Cash,10,0.69,0.4,0,Corporate,V036,6.8999999999999995,2.8999999999999995
3100,2024-12-07,MAS,Kawa Market – Masina,BOISSONS,Boisson énergisante 33cl,Mobile Money,4,1.61,0.86,5,,V009,6.44,3.0000000000000004
2584,2024-12-07,MAT,Kawa Market – Matete,EPICERIE,Haricots 1kg,Mobile Money,9,8.33,4.94,5,Particulier,V025,74.97,30.509999999999998
4837,2024-12-07,LIM,Kawa Market – Limete,BOISSONS,"Eau 1,5L",Mobile Money,6,0.76,0.45,0,Particulier,V039,4.5600000000000005,1.8599999999999999
7320,2024-12-07,NGA,Kawa Market – Ngaliema,HYGIENE,Dentifrice 100ml,Carte,5,2.96,1.87,0,Particulier,V022,14.8,5.449999999999999
5463,2024-12-07,MAS,Kawa Market – Masina,EPICERIE,Sucre 1kg,Carte,12,2.06,1.59,5,,V018,24.72,5.64
5314,2024-12-07,MAT,Kawa Market – Matete,FRAIS,Lait frais 1L,Carte,4,0.88,0.55,,Particulier,V033,3.52,1.3199999999999998
551,2024-12-07,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Mobile Money,9,0.8,0.49,0,,V027,7.2,2.7900000000000005
6196,2024-12-07,KIN,Kawa Market – Kintambo,BOISSONS,Jus naturel 1L,Cash,8,0.75,0.39,0,,V028,6.0,2.88
857,2024-12-07,GOM,Kawa Market – Gombe,HYGIENE,Savon de toilette,Carte,2,2.51,1.34,0,,V038,5.02,2.3399999999999994
5196,2024-12-07,NGA,Kawa Market – Ngaliema,EPICERIE,Haricots 1kg,Carte,6,7.9,5.89,,Particulier,V002,47.400000000000006,12.060000000000004
6918,2024-12-07,MAT,Kawa Market – Matete,FRAIS,Lait frais 1L,Carte,3,0.48,0.28,0,Particulier,V040,1.44,0.5999999999999999
4035,2024-12-07,MAT,Kawa Market – Matete,AUTRES,Pile AA (pack 4),Cash,7,0.67,0.36,0,,V018,4.69,2.1700000000000004
5950,2024-12-07,MAT,Kawa Market – Matete,AUTRES,Pile AA (pack 4),Cash,11,2.32,1.55,10,Particulier,V019,25.52,8.469999999999997
4121,2024-12-07,KIN,Kawa Market – Kintambo,BOISSONS,Boisson énergisante 33cl,Mobile Money,4,1.43,0.96,0,Particulier,V021,5.72,1.88
3443,2024-12-07,LIM,Kawa Market – Limete,AUTRES,Sac réutilisable,Cash,8,1.56,0.95,10,,V040,12.48,4.880000000000001
1841,2024-12-07,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Thé citron 25 sachets,Carte,4,7.22,5.29,5,,V036,28.88,7.719999999999999
4655,2024-12-07,GOM,Kawa Market – Gombe,EPICERIE,Huile végétale 1L,Mobile Money,3,6.93,3.76,,Particulier,V013,20.79,9.51
1651,2024-12-07,MAT,Kawa Market – Matete,EPICERIE,Haricots 1kg,Carte,7,4.34,2.73,0,,V005,30.38,11.27
